incident_id,case_number,report_date,report_time,occurred_date,occurred_time,crime_type,crime_category,ucr_code,crime_severity,premises_type,location_description,latitude,longitude,district,beat,neighborhood,zip_code,ward,victim_count,victim_age_group,victim_gender,victim_race,suspect_count,suspect_age_group,suspect_gender,suspect_race,arrest_made,arrest_date,charges_filed,case_status,clearance_type,weapon_used,domestic_related,gang_related,hate_crime,property_damage,estimated_loss,stolen_vehicles,recovered_property,officer_id,responding_officers,investigation_hours,witnesses,evidence_collected,video_footage,day_of_week,time_category,season,month,year,is_holiday,weather,temperature_f,reported_by,priority_level,arrest_date_status,arrest_status
INC00001199,2023-001199,2023-12-23,16:59:00,2023-12-23,03:38:00,Robbery,Property,8D,Felony,Park,7158 Cedar St,40.587425,-73.956591,North,9D,Riverside,94294,7,3,35-44,Male,Asian,2,Unknown,Unknown,Unknown,Yes,2024-02-12,Yes,Open,Exceptional,Unknown,No,No,No,No,0,0,Yes,OFF0015,1,75,3,Yes,No,Monday,Night,Winter,December,2023,No,Clear,80,Third Party,High,Recorded,Completed
INC00001200,2023-001200,2023-01-23,08:03:00,2023-01-20,01:03:00,Assault,Violent,6H,Felony,Park,1268 Elm St,40.80199,-74.195368,North,8C,Eastbrook,72953,9,4,35-44,Male,Unknown,3,Unknown,Unknown,Unknown,No,,No,Closed - Cleared,Arrest,Unknown,No,No,No,Yes,10604,0,No,OFF0015,1,191,2,No,No,Wednesday,Night,Winter,January,2023,No,Fog,39,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00001201,2023-001201,2023-03-04,11:49:00,2023-03-03,10:08:00,Homicide,Violent,1N,Infraction,Street,6882 Elm St,40.710135,-73.799952,North,8D,Southview,76003,2,4,35-44,Male,Asian,3,Unknown,Unknown,Unknown,Yes,,Yes,Closed - Unfounded,Exceptional,Unknown,No,No,No,No,38876,0,No,OFF0154,2,97,2,Yes,No,Monday,Morning,Spring,March,2023,No,Rain,40,Victim,Low,Not Applicable / Pending,Pending
INC00001202,2023-001202,2023-03-27,15:42:00,2023-03-23,14:57:00,Cybercrime,Other,1I,Felony,Gas Station,5825 Cedar St,40.767533,-73.774842,Downtown,1C,Oak Park,77387,9,3,25-34,Female,Black,0,35-44,Unknown,Asian,Yes,2023-04-16,Yes,Closed - Cleared,Arrest,Unknown,No,No,No,No,0,0,Yes,OFF0457,3,158,1,No,No,Wednesday,Afternoon,Spring,March,2023,Yes,Rain,48,Witness,Medium,Recorded,Completed
INC00001203,2023-001203,2023-10-22,01:09:00,2023-10-17,15:37:00,Theft,Property,2L,Infraction,Other,9517 Main St,40.704349,-73.807304,Central,9B,Oak Park,32735,7,1,Unknown,Male,Unknown,3,Unknown,Unknown,Unknown,No,,Yes,Under Investigation,Unknown,Unknown,Yes,No,No,Yes,0,0,Yes,OFF0129,3,58,0,Yes,No,Tuesday,Afternoon,Fall,October,2023,No,Rain,35,Victim,High,Not Applicable / Pending,Not Applicable
INC00001204,2023-001204,2023-04-07,16:35:00,2023-04-07,13:02:00,Theft,Property,8I,Infraction,Office,5898 Oak St,40.654659,-74.240101,Suburbs,4D,Southview,90390,14,3,Unknown,Female,Asian,2,Unknown,Female,Other,Yes,,Yes,Open,Unknown,Blunt Object,No,No,No,No,0,0,Yes,OFF0382,2,119,0,Yes,No,Sunday,Afternoon,Spring,April,2023,No,Cloudy,43,Victim,Low,Not Applicable / Pending,Pending
INC00001205,2023-001205,2023-08-16,17:24:00,2023-08-15,12:36:00,Vandalism,Other,6H,Infraction,Office,3188 Maple St,40.796702,-73.914914,Suburbs,11D,Northgate,28690,6,4,65+,Unknown,Other,3,Unknown,Male,White,No,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,No,OFF0286,2,130,4,Yes,Yes,Friday,Afternoon,Summer,August,2023,No,Clear,74,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00001206,2023-001206,2023-06-08,12:26:00,2023-06-02,17:40:00,Fraud,Other,9B,Misdemeanor,Restaurant,427 Pine St,40.91201,-73.837699,Downtown,3C,Riverside,16894,9,3,45-54,Unknown,Asian,1,45-54,Unknown,Unknown,Yes,2023-06-10,Yes,Suspended,Unknown,Unknown,No,No,No,No,25881,0,Yes,OFF0064,3,181,3,Yes,No,Saturday,Evening,Summer,June,2023,No,Fog,69,Anonymous,Low,Recorded,Completed
INC00001207,2023-001207,2023-08-31,23:20:00,2023-08-25,17:46:00,Sexual Assault,Violent,3O,Felony,Residence,713 Main St,40.754337,-73.95071,East,8D,Oak Park,28391,3,1,35-44,Female,Other,0,Unknown,Male,Other,Yes,,No,Open,Unknown,Unknown,Yes,Yes,No,Yes,0,0,No,OFF0405,1,5,3,Yes,No,Saturday,Evening,Fall,September,2023,No,Clear,32,Third Party,High,Not Applicable / Pending,Pending
INC00001208,2023-001208,2023-09-18,02:31:00,2023-09-16,04:16:00,Homicide,Violent,3Z,Misdemeanor,Office,2748 Main St,40.783694,-73.953526,South,19C,Westside,75023,13,3,55-64,Male,Black,1,18-24,Male,Other,No,,Yes,Open,Unknown,Unknown,No,No,No,Yes,45152,0,Yes,OFF0023,1,193,3,Yes,Yes,Wednesday,Night,Fall,September,2023,No,Cloudy,67,Witness,High,Not Applicable / Pending,Not Applicable
INC00001209,2023-001209,2023-09-08,19:31:00,2023-09-08,07:27:00,Homicide,Violent,3N,Felony,Park,5249 Main St,40.84833,-74.073652,North,17E,Midtown,79099,8,1,Unknown,Unknown,White,3,25-34,Male,Asian,Yes,,Yes,Closed - Unfounded,Unknown,Blunt Object,No,No,No,Yes,0,0,No,OFF0141,2,84,4,No,No,Sunday,Morning,Fall,September,2023,No,Fog,67,Anonymous,Low,Not Applicable / Pending,Pending
INC00001210,2023-001210,2023-06-07,07:12:00,2023-06-03,09:51:00,Weapons Violation,Other,6L,Misdemeanor,Office,8316 Main St,40.884937,-74.021984,South,3B,Eastbrook,58759,12,3,35-44,Unknown,Asian,1,Unknown,Male,White,Yes,,No,Closed - Arrested,Arrest,Unknown,No,No,Yes,No,0,0,No,OFF0326,2,32,3,Yes,Yes,Friday,Morning,Summer,June,2023,No,Snow,32,Anonymous,Medium,Not Applicable / Pending,Pending
INC00001211,2023-001211,2023-12-03,06:01:00,2023-12-01,19:23:00,Fraud,Other,7F,Misdemeanor,Gas Station,4155 Cedar St,40.66255,-73.967375,West,17A,Westside,17105,5,2,35-44,Male,Black,3,55+,Unknown,Black,No,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,No,0,0,No,OFF0028,1,188,4,No,No,Tuesday,Evening,Winter,December,2023,No,Fog,43,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00001212,2023-001212,2023-02-03,23:46:00,2023-01-30,04:25:00,Fraud,Other,6H,Infraction,Restaurant,1625 Pine St,40.475334,-73.75839,North,19D,Hillside,79283,1,3,25-34,Female,Unknown,2,18-24,Unknown,Hispanic,Yes,,No,Open,Unknown,Unknown,No,No,No,Yes,9687,0,No,OFF0032,2,47,4,Yes,No,Sunday,Night,Winter,February,2023,Yes,Clear,45,Victim,High,Not Applicable / Pending,Pending
INC00001213,2023-001213,2023-01-03,06:09:00,2023-01-01,17:40:00,Burglary,Property,7S,Infraction,School,1159 Pine St,40.567746,-73.888041,West,17E,Northgate,15160,3,2,65+,Unknown,Other,2,Unknown,Male,Hispanic,No,,No,Closed - Arrested,Unfounded,Other,Yes,No,No,No,0,0,No,OFF0376,2,13,0,Yes,No,Thursday,Evening,Winter,January,2023,No,Cloudy,85,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00001214,2023-001214,2023-12-18,11:57:00,2023-12-11,04:04:00,DUI,Other,7A,Felony,Office,1705 Pine St,40.910735,-74.015003,North,15C,Harbor District,30438,15,1,35-44,Unknown,Asian,3,Unknown,Male,Hispanic,Yes,,Yes,Open,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0155,2,193,2,Yes,No,Wednesday,Night,Winter,December,2023,No,Clear,74,Victim,Low,Not Applicable / Pending,Pending
INC00001215,2023-001215,2023-11-15,01:48:00,2023-11-11,15:01:00,Arson,Other,9R,Infraction,Commercial,7482 Oak St,40.559697,-73.919546,Suburbs,5B,Riverside,85244,3,2,65+,Unknown,White,3,18-24,Unknown,Asian,No,,No,Suspended,Unknown,Other,No,No,No,Yes,0,0,Yes,OFF0458,3,101,3,Yes,No,Friday,Afternoon,Fall,November,2023,No,Snow,76,Victim,Low,Not Applicable / Pending,Not Applicable
INC00001216,2023-001216,2023-09-01,05:35:00,2023-08-26,07:49:00,Weapons Violation,Other,2K,Felony,Parking Lot,2747 Maple St,40.90823,-74.152992,Suburbs,19E,Harbor District,47383,11,1,65+,Female,Other,1,45-54,Unknown,Other,No,,Yes,Closed - Cleared,Unknown,Unknown,No,No,No,Yes,10594,0,Yes,OFF0104,1,152,2,No,No,Sunday,Morning,Fall,September,2023,No,Snow,66,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00001217,2023-001217,2023-10-14,10:35:00,2023-10-10,10:52:00,Fraud,Other,5K,Felony,Street,3072 Elm St,40.886133,-74.010042,West,19B,Hillside,86417,1,1,0-17,Male,Other,3,25-34,Unknown,Unknown,No,,No,Open,Unknown,Unknown,No,No,No,No,0,0,No,OFF0125,1,73,1,Yes,No,Monday,Morning,Fall,October,2023,No,Cloudy,34,Anonymous,Medium,Not Applicable / Pending,Not Applicable
INC00001218,2023-001218,2023-01-19,01:09:00,2023-01-13,07:15:00,Burglary,Property,6F,Infraction,Convenience Store,1464 Pine St,40.82431,-74.190402,North,10C,Southview,62630,11,1,0-17,Unknown,White,3,Unknown,Female,Unknown,Yes,,No,Closed - Cleared,Arrest,Unknown,No,No,No,No,2346,0,Yes,OFF0147,2,135,1,No,No,Saturday,Morning,Winter,January,2023,No,Cloudy,63,Officer,High,Not Applicable / Pending,Pending
INC00001219,2023-001219,2023-12-04,08:40:00,2023-12-03,09:17:00,Cybercrime,Other,5F,Misdemeanor,Bank,2896 Maple St,40.744936,-73.980842,South,2E,Northgate,26683,14,3,Unknown,Male,Other,1,Unknown,Unknown,Other,No,,No,Closed - Arrested,Unknown,Blunt Object,No,No,No,No,36645,0,No,OFF0323,2,57,3,Yes,Yes,Wednesday,Morning,Winter,December,2023,No,Fog,43,Third Party,High,Not Applicable / Pending,Not Applicable
INC00001220,2023-001220,2023-08-23,13:48:00,2023-08-19,06:02:00,Robbery,Property,6S,Misdemeanor,Residence,2129 Pine St,40.467767,-73.945803,Central,20D,Westside,12183,2,1,55-64,Unknown,Hispanic,0,35-44,Unknown,White,Yes,2023-11-01,Yes,Open,Unknown,Other,Yes,No,No,No,35964,0,No,OFF0290,3,4,2,No,No,Friday,Morning,Summer,August,2023,No,Fog,80,Anonymous,Low,Recorded,Completed
INC00001221,2023-001221,2023-07-08,05:25:00,2023-07-08,09:19:00,Drug Offense,Other,8F,Infraction,Parking Lot,5458 Pine St,40.854447,-73.787767,West,15A,Midtown,47271,4,3,Unknown,Male,Asian,0,35-44,Unknown,Unknown,No,,Yes,Closed - Arrested,Unfounded,Unknown,No,Yes,No,No,0,0,No,OFF0286,3,0,1,No,No,Monday,Morning,Summer,July,2023,No,Snow,89,Victim,Low,Not Applicable / Pending,Not Applicable
INC00001222,2023-001222,2023-09-22,21:14:00,2023-09-15,17:50:00,Sexual Assault,Violent,4M,Misdemeanor,Residence,4802 Pine St,40.499475,-73.783288,North,17C,Eastbrook,34592,6,2,Unknown,Female,Hispanic,2,0-17,Unknown,Unknown,Yes,2023-10-31,Yes,Closed - Unfounded,Arrest,Other,No,No,No,Yes,10181,0,No,OFF0017,3,174,3,Yes,Yes,Sunday,Evening,Fall,September,2023,No,Clear,54,Third Party,High,Recorded,Completed
INC00001223,2023-001223,2023-01-04,02:25:00,2022-12-30,02:03:00,Homicide,Violent,9H,Misdemeanor,Street,2840 Main St,40.543312,-74.219698,Downtown,3B,Downtown Core,35343,6,4,18-24,Male,White,0,0-17,Unknown,Unknown,No,,No,Suspended,Unknown,Unknown,No,No,No,No,28532,0,Yes,OFF0254,2,111,4,Yes,Yes,Friday,Night,Winter,January,2023,No,Cloudy,83,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00001224,2023-001224,2023-10-01,03:49:00,2023-09-26,14:26:00,Theft,Property,1P,Felony,Bank,2288 Maple St,40.70504,-74.231193,North,10A,Midtown,39898,11,3,55-64,Unknown,Other,0,Unknown,Female,Unknown,No,,Yes,Open,Unfounded,Unknown,No,No,No,No,42159,0,No,OFF0175,2,106,0,Yes,Yes,Tuesday,Afternoon,Fall,October,2023,No,Cloudy,34,Victim,Low,Not Applicable / Pending,Not Applicable
INC00001225,2023-001225,2023-02-03,07:50:00,2023-01-31,02:25:00,Vandalism,Other,7G,Infraction,Parking Lot,1287 Oak St,40.649498,-73.905631,South,4A,Riverside,43743,3,3,0-17,Female,Black,3,Unknown,Male,Unknown,No,,Yes,Suspended,Exceptional,Unknown,No,Yes,No,No,0,0,Yes,OFF0343,1,104,0,No,Yes,Sunday,Night,Winter,February,2023,No,Rain,39,Victim,Low,Not Applicable / Pending,Not Applicable
INC00001226,2023-001226,2023-04-10,10:31:00,2023-04-03,11:57:00,Drug Offense,Other,6C,Misdemeanor,Transit,7545 Maple St,40.636611,-74.037316,South,11E,Riverside,28897,13,4,55-64,Unknown,Other,0,Unknown,Unknown,Unknown,No,,No,Suspended,Unknown,Firearm,No,No,Yes,Yes,0,0,No,OFF0468,1,96,4,Yes,No,Wednesday,Morning,Spring,April,2023,No,Clear,68,Witness,Low,Not Applicable / Pending,Not Applicable
INC00001227,2023-001227,2023-04-07,20:26:00,2023-04-06,17:57:00,Assault,Violent,8G,Felony,Commercial,336 Maple St,40.673025,-74.096142,West,9A,Oak Park,98959,1,3,65+,Male,Asian,2,25-34,Unknown,Black,No,,No,Closed - Arrested,Exceptional,Unknown,No,No,No,No,12757,0,Yes,OFF0226,2,64,1,No,Yes,Sunday,Evening,Spring,April,2023,No,Cloudy,89,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00001228,2023-001228,2023-09-09,11:05:00,2023-09-03,06:10:00,Arson,Other,5Y,Felony,Restaurant,6093 Cedar St,40.852196,-73.883285,Suburbs,12D,Eastbrook,64803,10,2,18-24,Male,Asian,0,25-34,Male,Unknown,No,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,Yes,OFF0020,3,134,3,Yes,No,Monday,Morning,Fall,September,2023,No,Snow,55,Victim,High,Not Applicable / Pending,Not Applicable
INC00001229,2023-001229,2023-08-20,09:22:00,2023-08-18,13:30:00,DUI,Other,6F,Felony,Restaurant,8048 Elm St,40.905584,-74.190268,North,10A,Oak Park,19417,5,4,Unknown,Unknown,Asian,1,Unknown,Male,Other,No,,No,Suspended,Unfounded,Unknown,No,Yes,No,Yes,49292,0,Yes,OFF0048,1,156,4,Yes,No,Tuesday,Afternoon,Summer,August,2023,No,Clear,82,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00001230,2023-001230,2022-12-31,09:38:00,2022-12-28,14:44:00,Burglary,Property,7D,Felony,Transit,8389 Elm St,40.645565,-73.900556,Central,17E,Harbor District,52608,6,4,18-24,Unknown,Unknown,2,Unknown,Unknown,Black,No,,No,Under Investigation,Arrest,Unknown,No,No,No,Yes,0,0,No,OFF0162,2,46,0,Yes,Yes,Monday,Afternoon,Winter,January,2023,No,Clear,54,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00001231,2023-001231,2023-01-26,19:09:00,2023-01-20,01:30:00,Arson,Other,7G,Infraction,Other,5540 Oak St,40.496148,-73.855002,West,15A,Eastbrook,18922,1,2,25-34,Male,White,3,55+,Unknown,Unknown,No,,Yes,Suspended,Unknown,Unknown,No,No,No,Yes,0,0,Yes,OFF0121,1,12,3,No,No,Saturday,Night,Winter,January,2023,No,Cloudy,79,Officer,High,Not Applicable / Pending,Not Applicable
INC00001232,2023-001232,2023-04-22,08:06:00,2023-04-17,10:22:00,Arson,Other,8B,Felony,Gas Station,1192 Main St,40.793407,-73.935436,West,14E,Harbor District,63072,3,1,45-54,Male,Asian,0,18-24,Female,Unknown,Yes,,No,Suspended,Exceptional,Unknown,No,No,No,No,0,0,Yes,OFF0281,1,154,2,Yes,No,Monday,Morning,Spring,April,2023,No,Cloudy,44,Officer,Medium,Not Applicable / Pending,Pending
INC00001233,2023-001233,2023-11-22,00:43:00,2023-11-20,20:48:00,Homicide,Violent,9Q,Misdemeanor,Residence,277 Elm St,40.733457,-74.213611,Downtown,10E,Northgate,98444,1,2,25-34,Female,Black,0,18-24,Unknown,Hispanic,Yes,2023-12-09,No,Closed - Unfounded,Unknown,Unknown,Yes,No,No,No,0,0,No,OFF0309,2,98,2,Yes,No,Friday,Evening,Fall,November,2023,No,Cloudy,63,Anonymous,Medium,Recorded,Completed
INC00001234,2023-001234,2023-03-08,19:05:00,2023-03-02,13:20:00,Theft,Property,2Z,Felony,Other,8077 Pine St,40.823071,-74.15316,East,2E,Eastbrook,26523,15,4,18-24,Female,Black,1,0-17,Unknown,Unknown,No,,No,Open,Exceptional,Firearm,No,No,No,No,0,0,Yes,OFF0447,3,76,2,No,No,Friday,Afternoon,Spring,March,2023,No,Rain,55,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00001235,2023-001235,2023-02-10,07:59:00,2023-02-06,01:43:00,Homicide,Violent,3V,Felony,Bank,225 Maple St,40.95796,-74.017153,North,12E,Riverside,21143,6,3,18-24,Female,White,0,55+,Unknown,Hispanic,Yes,,No,Open,Exceptional,Unknown,No,No,No,Yes,3630,0,Yes,OFF0446,3,23,1,No,No,Sunday,Night,Winter,February,2023,No,Snow,39,Victim,Medium,Not Applicable / Pending,Pending
INC00001236,2023-001236,2023-02-07,23:35:00,2023-02-04,18:45:00,Sexual Assault,Violent,3J,Felony,Parking Lot,2236 Main St,40.93055,-74.001086,North,8B,Westside,81045,6,4,18-24,Male,White,0,Unknown,Unknown,White,No,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,No,30804,0,Yes,OFF0307,3,162,1,No,No,Thursday,Evening,Winter,February,2023,No,Rain,60,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00001237,2023-001237,2023-07-19,06:54:00,2023-07-16,05:27:00,Domestic Violence,Other,7Z,Infraction,Office,6768 Pine St,40.555186,-74.048295,West,11B,Eastbrook,78105,8,2,35-44,Male,Black,1,45-54,Unknown,White,Yes,,No,Under Investigation,Unfounded,Unknown,No,No,Yes,No,0,0,No,OFF0249,3,16,1,Yes,No,Friday,Morning,Summer,July,2023,No,Clear,83,Third Party,Medium,Not Applicable / Pending,Pending
INC00001238,2023-001238,2023-08-02,19:47:00,2023-08-02,02:53:00,Theft,Property,6F,Felony,Hospital,5314 Oak St,40.648739,-73.904197,Downtown,10A,Harbor District,48035,4,1,18-24,Male,Hispanic,0,Unknown,Unknown,Unknown,Yes,2023-09-15,No,Closed - Cleared,Unknown,Unknown,No,No,Yes,Yes,27723,0,No,OFF0233,1,196,0,Yes,No,Friday,Night,Summer,August,2023,No,Cloudy,80,Officer,Medium,Recorded,Completed
INC00001239,2023-001239,2023-02-24,18:37:00,2023-02-18,17:41:00,Burglary,Property,6K,Felony,Park,9177 Maple St,40.658653,-74.031011,North,7C,Hillside,86736,3,2,65+,Female,Other,0,Unknown,Unknown,White,No,,Yes,Closed - Cleared,Unfounded,Unknown,No,No,No,No,0,0,Yes,OFF0311,2,52,2,Yes,No,Sunday,Evening,Winter,February,2023,No,Cloudy,76,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00001240,2023-001240,2023-01-15,03:35:00,2023-01-13,13:23:00,Burglary,Property,3S,Felony,Restaurant,1913 Oak St,40.953275,-74.112221,Suburbs,8C,Downtown Core,52152,8,2,55-64,Male,Asian,1,18-24,Male,Unknown,Yes,2023-03-26,Yes,Closed - Arrested,Arrest,Blunt Object,No,No,No,Yes,12666,0,No,OFF0329,2,157,0,Yes,No,Tuesday,Afternoon,Winter,January,2023,No,Fog,62,Third Party,High,Recorded,Completed
INC00001241,2023-001241,2023-09-24,04:41:00,2023-09-20,13:38:00,Arson,Other,3W,Misdemeanor,Restaurant,5995 Main St,40.779328,-74.186139,East,6D,Northgate,91230,2,3,0-17,Male,Other,0,18-24,Unknown,Hispanic,Yes,2023-11-08,Yes,Closed - Unfounded,Unfounded,Unknown,No,No,No,Yes,0,0,Yes,OFF0040,3,5,1,No,No,Tuesday,Afternoon,Fall,September,2023,No,Fog,31,Witness,High,Recorded,Completed
INC00001242,2023-001242,2023-03-06,22:18:00,2023-03-01,03:25:00,Theft,Property,7I,Misdemeanor,Convenience Store,6226 Pine St,40.923581,-74.142298,North,8A,Oak Park,86259,14,3,25-34,Female,White,3,Unknown,Unknown,Black,No,,Yes,Closed - Arrested,Exceptional,Unknown,No,No,No,Yes,0,0,No,OFF0203,2,23,1,No,No,Wednesday,Night,Spring,March,2023,No,Rain,40,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00001243,2023-001243,2023-12-11,04:57:00,2023-12-08,09:14:00,Weapons Violation,Other,7S,Infraction,Other,2430 Oak St,40.566299,-73.819698,Central,19A,Eastbrook,77010,15,1,0-17,Male,Hispanic,0,Unknown,Male,White,Yes,2024-01-08,No,Closed - Cleared,Exceptional,Other,No,Yes,No,Yes,0,0,No,OFF0468,1,68,4,Yes,No,Wednesday,Morning,Winter,December,2023,No,Cloudy,72,Witness,Medium,Recorded,Completed
INC00001244,2023-001244,2023-06-01,18:19:00,2023-06-01,09:36:00,Vehicle Theft,Property,1T,Felony,Transit,9692 Pine St,40.510019,-73.849209,East,19E,Harbor District,43016,1,3,55-64,Unknown,Unknown,0,Unknown,Female,Other,No,,No,Suspended,Unfounded,Unknown,No,No,No,No,47536,1,Yes,OFF0278,1,148,3,Yes,No,Saturday,Morning,Summer,June,2023,No,Rain,88,Officer,High,Not Applicable / Pending,Not Applicable
INC00001245,2023-001245,2023-09-19,05:12:00,2023-09-13,08:43:00,Burglary,Property,1X,Felony,Bank,2592 Oak St,40.554188,-73.866203,North,18A,Oak Park,97184,8,1,35-44,Unknown,Asian,3,Unknown,Male,Unknown,No,,No,Closed - Cleared,Arrest,Unknown,Yes,Yes,No,Yes,3898,0,Yes,OFF0215,2,193,1,No,No,Thursday,Morning,Fall,September,2023,No,Snow,86,Officer,High,Not Applicable / Pending,Not Applicable
INC00001246,2023-001246,2023-06-03,11:06:00,2023-06-03,23:20:00,Burglary,Property,5Z,Infraction,Transit,408 Elm St,40.930732,-74.122891,North,8B,Harbor District,52110,3,1,25-34,Female,Asian,3,Unknown,Unknown,Unknown,No,,Yes,Open,Unknown,Unknown,No,No,No,No,11754,0,Yes,OFF0151,3,115,2,No,No,Monday,Night,Summer,June,2023,No,Snow,69,Witness,Low,Not Applicable / Pending,Not Applicable
INC00001247,2023-001247,2023-07-11,17:08:00,2023-07-08,19:47:00,Assault,Violent,7J,Infraction,Parking Lot,8833 Main St,40.611483,-74.034916,Suburbs,15C,Oak Park,28064,14,1,0-17,Unknown,Hispanic,0,0-17,Unknown,Unknown,No,,No,Open,Unknown,Unknown,No,No,No,Yes,45712,0,Yes,OFF0090,1,32,1,Yes,Yes,Thursday,Evening,Summer,July,2023,No,Clear,42,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00001248,2023-001248,2023-08-21,10:58:00,2023-08-17,10:49:00,DUI,Other,6A,Felony,Hospital,1231 Main St,40.469277,-74.241361,Central,3B,Riverside,66959,8,2,0-17,Male,Asian,2,Unknown,Unknown,Unknown,No,,Yes,Suspended,Unknown,Knife,No,No,No,Yes,0,0,No,OFF0112,1,23,3,Yes,Yes,Wednesday,Morning,Summer,August,2023,No,Cloudy,76,Third Party,High,Not Applicable / Pending,Not Applicable
INC00001249,2023-001249,2023-05-08,12:46:00,2023-05-04,08:10:00,Assault,Violent,1Q,Felony,Residence,8966 Pine St,40.8931,-73.806351,North,3B,Harbor District,51789,12,2,35-44,Female,Hispanic,1,0-17,Unknown,White,No,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,38574,0,No,OFF0022,1,157,4,No,No,Wednesday,Morning,Spring,May,2023,No,Rain,75,Third Party,High,Not Applicable / Pending,Not Applicable
INC00001250,2023-001250,2023-02-11,13:39:00,2023-02-05,11:21:00,Burglary,Property,4O,Felony,Parking Lot,5634 Pine St,40.779433,-73.967485,East,6E,Westside,53705,6,3,25-34,Unknown,Unknown,0,0-17,Unknown,Unknown,Yes,2023-05-06,Yes,Closed - Unfounded,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0223,1,19,2,No,No,Monday,Morning,Winter,February,2023,No,Clear,71,Officer,Medium,Recorded,Completed
INC00001251,2023-001251,2023-07-17,01:13:00,2023-07-12,05:03:00,Assault,Violent,4L,Misdemeanor,Hospital,7669 Elm St,40.893722,-73.927391,East,17B,Harbor District,53289,10,4,65+,Unknown,Other,2,Unknown,Male,Unknown,No,,No,Closed - Unfounded,Unknown,Blunt Object,No,No,No,No,29182,0,No,OFF0418,3,143,4,No,No,Wednesday,Morning,Summer,July,2023,No,Cloudy,30,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00001252,2023-001252,2023-03-02,19:55:00,2023-03-01,09:00:00,Assault,Violent,5C,Infraction,Restaurant,2008 Maple St,40.890363,-74.091188,East,1D,Westside,72700,13,3,Unknown,Male,Black,3,Unknown,Male,Hispanic,No,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,0,No,OFF0032,1,19,2,Yes,Yes,Saturday,Morning,Spring,March,2023,Yes,Clear,86,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00001253,2023-001253,2023-12-08,09:07:00,2023-12-02,03:26:00,Theft,Property,8C,Felony,Other,9947 Oak St,40.696012,-74.083117,West,17D,Northgate,55800,4,3,Unknown,Male,White,0,55+,Unknown,Unknown,No,,No,Open,Unfounded,Unknown,No,No,No,No,22019,0,Yes,OFF0115,3,181,1,No,No,Sunday,Night,Winter,December,2023,No,Clear,34,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00001254,2023-001254,2023-05-05,22:50:00,2023-04-30,01:03:00,Domestic Violence,Other,1A,Infraction,Office,5016 Cedar St,40.478387,-74.164051,Suburbs,17E,Hillside,11282,12,4,18-24,Unknown,White,1,55+,Unknown,Unknown,No,,No,Open,Unknown,Unknown,No,Yes,No,No,0,0,No,OFF0452,2,175,2,Yes,Yes,Sunday,Night,Spring,May,2023,No,Fog,37,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00001255,2023-001255,2023-04-12,17:41:00,2023-04-11,14:40:00,Vehicle Theft,Property,3L,Felony,Residence,7481 Pine St,40.738159,-74.00147,Central,5E,Southview,67228,13,3,55-64,Male,Black,2,Unknown,Male,Unknown,Yes,,No,Under Investigation,Unknown,Unknown,No,No,No,No,0,1,Yes,OFF0139,3,144,2,No,No,Friday,Afternoon,Spring,April,2023,No,Fog,62,Officer,High,Not Applicable / Pending,Pending
INC00001256,2023-001256,2023-03-27,06:16:00,2023-03-21,04:12:00,Arson,Other,4Z,Felony,Office,6316 Cedar St,40.627535,-74.031696,Suburbs,13B,Midtown,91098,6,1,45-54,Female,Hispanic,1,45-54,Male,Other,No,,No,Closed - Arrested,Unknown,Blunt Object,No,No,No,No,13305,0,Yes,OFF0334,2,3,1,Yes,No,Wednesday,Night,Spring,March,2023,No,Snow,47,Witness,Medium,Not Applicable / Pending,Not Applicable
